Line,bus0,bus1,r,x,b,s_nom,s_max_pu,length,num_parallel,type,g,s_nom_extendable,s_nom_min,s_nom_max,capital_cost,build_year,lifetime,carrier,terrain_factor,v_ang_min,v_ang_max,sub_network,x_pu,r_pu,g_pu,b_pu,x_pu_eff,r_pu_eff,s_nom_opt,x1,y1,x2,y2
6396,39338,39532,2.4713017919999998,12.471230015999996,8.792270531400966e-06,144.84794493537007,1.0,79.94973855675786,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.207,42.4673,-111.174,42.381
6397,39339,39340,3.321578304,20.681784,4.238185255198488e-06,144.84794493537007,1.0,77.27068001758568,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.706,42.8567,-109.746,43.551
6398,39339,39345,6.0294827519998835,33.81071759999935,1.8975005250997323e-06,144.84794493537007,1.0,59.8569825886472,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.706,42.8567,-108.982,42.949
6399,39340,39342,5.8046112,39.68921952000001,3.138416299096829e-06,144.84794493537007,1.0,95.04935055051988,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.746,43.551,-109.589,44.3983
6400,39341,39399,1.0410212159999999,5.113390176,9.573618987607645e-07,144.84794493537007,1.0,15.57370000525621,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.757,41.7556,-109.812,41.6217
6401,39341,39412,2.0163787199999383,12.487074623999618,1.1774837219071264e-06,144.84794493537007,1.0,30.893379159279437,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.757,41.7556,-110.09,41.8805
6402,39342,39603,3.4594568640000003,21.123909504,3.792480571308549e-06,144.84794493537007,1.0,71.05771912627995,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.589,44.3983,-109.416,45.0254
6403,39343,39344,0.36610185600000006,1.618587648,4.755303507666457e-07,144.84794493537007,1.0,6.682457096710095,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.046,41.461,-108.976,41.4317
6404,39343,39401,2.2669977599999633,13.623772895999778,1.7055240495693905e-06,144.84794493537007,1.0,37.565209717927544,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-109.046,41.461,-108.787,41.7378
6405,39344,39399,5.707562975999999,34.320944448,2.207519428691451e-06,144.84794493537007,1.0,72.72925691833153,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.976,41.4317,-109.812,41.6217
6406,39345,39347,2.5317855360000325,15.163442208000193,1.679479101029217e-06,144.84794493537007,1.0,42.3452177070346,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.982,42.949,-108.535,42.755
6407,39345,39348,4.151287296000071,26.59319395200046,4.635580760344544e-06,144.84794493537007,1.0,93.18946643381206,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.982,42.949,-108.441,43.6889
6408,39346,39350,4.795126848,21.541201631999996,2.135265700483092e-06,144.84794493537007,1.0,55.90303821426927,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.844,44.8865,-108.137,44.8457
6409,39346,39603,4.24452672,20.705246208000002,1.5110270951480785e-06,144.84794493537007,1.0,47.58516114998128,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.844,44.8865,-109.416,45.0254
6410,39347,39349,2.804190912,15.557119775999999,1.2690611216131065e-06,144.84794493537007,1.0,36.51454678525681,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.535,42.755,-108.216,42.9856
6411,39348,39349,5.4359193599999855,35.7225828479999,3.3429951690821166e-06,144.84794493537007,1.0,80.29247566754239,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.441,43.6889,-108.216,42.9856
6412,39348,39351,4.335480863999916,23.897020607999536,9.582020583910756e-07,144.84794493537007,1.0,35.87953142681324,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.441,43.6889,-108.133,43.9228
6413,39348,39352,5.484671999999973,35.65036799999983,3.3186305398025466e-06,144.84794493537007,1.0,71.55962447269198,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.441,43.6889,-108.133,44.2931
6414,39350,39352,3.687375456,18.094237632,2.036252888048729e-05,144.84794493537007,1.0,61.44713341664221,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.137,44.8457,-108.133,44.2931
6415,39350,39589,7.6514221440000005,51.189662592,4.408737660155429e-06,144.84794493537007,1.0,123.52851855717235,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.137,44.8457,-108.444,45.9355
6416,39350,39694,2.6804810880000005,11.246776992000001,4.12392354547364e-06,144.84794493537007,1.0,53.22791242600487,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.137,44.8457,-107.958,45.3074
6417,39351,39352,3.0801003839999996,18.818214335999997,1.5324511657214871e-06,144.84794493537007,1.0,41.17548133648071,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.133,43.9228,-108.133,44.2931
6418,39352,39353,4.379815295999999,18.719337888000002,1.6979626128964505e-06,144.84794493537007,1.0,43.67626838132401,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-108.133,44.2931,-107.664,44.498
6419,39353,39356,3.423958848,18.631278432,2.3705103969754254e-06,144.84794493537007,1.0,59.80463787161442,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.664,44.498,-106.91,44.4944
6420,39354,39357,6.317885088,35.711918208,2.8674648183154797e-06,144.84794493537007,1.0,79.59736830113529,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.498,41.8154,-106.784,41.3388
6421,39354,39410,7.724703455999999,39.243437568,1.4160890569208148e-06,144.84794493537007,1.0,61.75104547084041,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.498,41.8154,-106.908,42.1561
6422,39355,39578,1.7209681920000002,12.39535872,9.304767905902121e-07,144.84794493537007,1.0,29.60024341464561,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.232,44.9294,-106.856,44.9288
6423,39355,39580,3.5627515199999995,21.750228575999998,3.1161520688930896e-06,144.84794493537007,1.0,65.88373877605429,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-107.232,44.9294,-107.228,45.5219
6424,39356,39360,2.8314619200000006,13.948435007999997,2.0907372400756148e-06,144.84794493537007,1.0,41.499100545006186,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.91,44.4944,-106.655,44.1688
6425,39356,39578,1.744125696,9.203279616000001,3.486662465868515e-06,144.84794493537007,1.0,48.491189546780284,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.91,44.4944,-106.856,44.9288
6426,39357,39366,6.357496608,29.786034816,2.8632640201638307e-06,144.84794493537007,1.0,75.87777189532027,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.784,41.3388,-105.895,41.2003
6427,39357,39394,3.9407368320000007,23.391821376,2.4856122663306027e-06,144.84794493537007,1.0,62.62760463260828,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.784,41.3388,-106.18,41.6744
6428,39358,39359,0.9651499199999999,6.500250432000001,4.851921865154379e-07,144.84794493537007,1.0,13.258309281659347,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.839,42.7644,-106.813,42.8821
6429,39358,39403,0.7913162879999999,5.482843775999999,1.6874606175173278e-06,144.84794493537007,1.0,25.976492945884182,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.839,42.7644,-106.718,42.5484
6430,39359,39362,2.6585424,11.817335232,1.7366099558916195e-06,144.84794493537007,1.0,38.00337190086632,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.813,42.8821,-106.37,42.9899
6431,39360,39368,7.876750751999999,40.21590038400001,2.3024574669187144e-06,144.84794493537007,1.0,78.82497023525872,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.655,44.1688,-105.709,43.9675
6432,39361,39362,0.700666848,3.7000206719999995,3.1842049989498007e-07,144.84794493537007,1.0,7.932538987266774,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.415,43.0532,-106.37,42.9899
6433,39361,39364,1.9001341440000001,10.577342304,1.6828397395505147e-06,144.84794493537007,1.0,32.32551451083323,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.415,43.0532,-106.127,42.853
6434,39362,39400,2.26699776,12.659537088,1.1052299936988027e-06,144.84794493537007,1.0,30.293412344750767,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.37,42.9899,-105.999,43.0145
6435,39363,39364,0.6194632320000001,2.8527912,2.1508086536441924e-06,144.84794493537007,1.0,15.85447351228483,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.101,42.7117,-106.127,42.853
6436,39363,39365,1.3222630079999997,8.698232736,1.2825036756983826e-06,144.84794493537007,1.0,25.545390730699022,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.101,42.7117,-105.797,42.7658
6437,39364,39386,1.4575515840000002,8.801832095999998,1.7168662045788696e-06,144.84794493537007,1.0,28.858076858359503,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.127,42.853,-105.787,42.9258
6438,39365,39385,0.28108944000002384,1.4528286720001227,7.645452636001486e-07,144.84794493537007,1.0,8.17061892814988,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.797,42.7658,-105.777,42.8378
6439,39365,39409,0.8735863680000002,5.357610432000001,1.84078975005251e-06,144.84794493537007,1.0,28.22476087554982,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.797,42.7658,-105.835,43.0181
6440,39366,39388,3.986442432,24.504295680000006,3.2089897080445286e-06,144.84794493537007,1.0,73.33201908124411,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.895,41.2003,-105.024,41.1297
6441,39366,39391,3.7410033600000134,19.856645568000072,2.2230623818525604e-06,144.84794493537007,1.0,53.67356782485224,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.895,41.2003,-106.011,41.6751
6442,39367,39368,1.8599132160000265,11.28120854400016,4.19281663516074e-06,144.84794493537007,1.0,50.049526196377364,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.728,44.4174,-105.709,43.9675
6443,39367,39392,1.3263765120000068,7.414667136000038,1.1711825246796948e-06,144.84794493537007,1.0,21.446292791928382,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.728,44.4174,-105.461,44.3889
6444,39368,39369,1.839955104,10.689930432000002,1.033816425120773e-06,144.84794493537007,1.0,24.495321226729246,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.709,43.9675,-105.535,43.7864
6445,39368,39407,0.9212725439999999,6.5389478400000005,5.718966603654695e-06,144.84794493537007,1.0,44.56969905886805,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.709,43.9675,-105.381,44.2919
6446,39369,39385,3.4529057279999784,15.991170623999901,1.054358328082329e-05,144.84794493537007,1.0,107.2812435158293,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.535,43.7864,-105.777,42.8378
6447,39370,39377,2.78727984,17.351521632,4.289014912833438e-06,144.84794493537007,1.0,66.53757173506409,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.553,41.4919,-104.756,41.4537
6448,39370,39394,3.1989349439999994,16.806406176,2.585171182524679e-06,144.84794493537007,1.0,55.95856063006085,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.553,41.4919,-106.18,41.6744
6449,39371,39386,2.3887270079999996,17.020917792000002,1.6735979836168873e-06,144.84794493537007,1.0,38.77342960027284,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.324,43.0083,-105.787,42.9258
6450,39371,39402,1.7424498239999997,12.742568927999999,2.2797731568998105e-06,144.84794493537007,1.0,43.419846112256714,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.324,43.0083,-105.854,43.0572
6451,39372,39384,3.08588976,16.483876992000003,6.7162360848561235e-06,144.84794493537007,1.0,82.84582561173346,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.055,41.9347,-104.133,42.2294
6452,39372,39406,1.4161118399999997,6.605525663999999,1.4711195127074144e-06,144.84794493537007,1.0,24.071321297355578,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.055,41.9347,-104.882,42.1089
6453,39373,39374,0.03390965390491392,0.1976332741974595,1.2231043898340683e-07,245.4367955849326,1.0,0.8048030389489019,0.61,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.008,41.0597,-105.016,41.0637
6454,39373,39388,0.461474208,2.5531148159999995,5.091367359798362e-07,144.84794493537007,1.0,7.898280599126343,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.008,41.0597,-105.024,41.1297
6455,39374,39388,0.532774944,3.460980384,3.0959882377651755e-07,144.84794493537007,1.0,7.369419361768921,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.016,41.0637,-105.024,41.1297
6456,39374,39397,1.2244233999999508,7.055907799999717,1.4463516068052349e-06,100.58885064956254,1.0,25.68362003245704,0.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.016,41.0637,-104.72,41.1236
6457,39375,39381,3.368045664,18.045484992,1.3921445074564167e-06,144.84794493537007,1.0,39.56106889412915,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.86,44.4114,-104.362,44.4068
6458,39375,39411,1.3542569280000296,9.52672291200021,3.7265280403277445e-06,144.84794493537007,1.0,43.504282777522995,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.86,44.4114,-105.381,44.2919
6459,39376,39379,1.3592845439999999,8.026360416000001,1.3938248267170762e-06,144.84794493537007,1.0,27.99949931131013,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.945,41.361,-104.776,41.1436
6460,39376,39388,0.22837564799999996,1.5193557119999999,7.895400126023944e-06,434.5438348061102,1.0,26.55394055261743,1.08,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.945,41.361,-105.024,41.1297
6461,39376,39406,0.8391040320000002,4.059165120000001,2.6505356017643356e-05,434.5438348061102,1.0,83.32681690274445,1.08,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.945,41.361,-104.882,42.1089
6462,39377,39382,2.905200288,13.24852992,1.7399705944129384e-06,144.84794493537007,1.0,41.84086741818301,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.756,41.4537,-104.357,41.226
6463,39378,39384,2.8086091200000003,22.5404784,1.9290065112371354e-06,144.84794493537007,1.0,52.427443017169075,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.763,42.1626,-104.133,42.2294
6464,39378,39406,0.7884216000000001,4.235995008,4.965343415248898e-07,144.84794493537007,1.0,11.48645461513629,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.763,42.1626,-104.882,42.1089
6465,39379,39388,0.9742910399999998,4.6219026240000005,1.7277882797731566e-06,144.84794493537007,1.0,20.826346660057066,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.776,41.1436,-105.024,41.1297
6466,39379,39397,0.23576795390120772,1.2923307829072064,4.958790170131405e-07,245.4367955849326,1.0,5.190528341768642,0.61,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.776,41.1436,-104.72,41.1236
6467,39380,39381,2.6931263039999997,14.786523360000002,3.6677168662045792e-06,144.84794493537007,1.0,54.35180438371035,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.617,43.9535,-104.362,44.4068
6468,39380,39383,4.467265344,26.643470112,8.112161310649022e-06,144.84794493537007,1.0,111.92629673496087,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.617,43.9535,-104.39,42.9605
6469,39380,39404,2.374558272,15.712366464000002,5.461877756773787e-06,144.84794493537007,1.0,71.12418738993142,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.617,43.9535,-105.379,44.285
6470,39383,39384,6.472979423999998,31.080265056,4.849401386263389e-06,144.84794493537007,1.0,83.9723579246966,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-104.39,42.9605,-104.133,42.2294
6471,39385,39386,0.7632835199999453,4.2948028799996925,3.562276832597938e-07,144.84794493537007,1.0,9.81901795973871,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.777,42.8378,-105.787,42.9258
6472,39385,39391,2.9213496000000196,36.90917640000024,6.177794580970426e-06,905.2996558460629,1.0,130.71263352600488,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.777,42.8378,-106.011,41.6751
6473,39385,39392,5.420874599999977,66.29597279999973,8.614727998319645e-06,905.2996558460629,1.0,174.3401342887043,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.777,42.8378,-105.461,44.3889
6474,39385,39396,3.8335571999999836,51.49688039999978,8.9071035496744e-06,905.2996558460629,1.0,164.6096404833477,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.777,42.8378,-105.381,44.2901
6475,39385,39403,1.9739106000000073,23.899267800000082,4.033371140516712e-06,905.2996558460629,1.0,83.36638247097868,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.777,42.8378,-106.718,42.5484
6476,39385,39406,3.060370800000015,34.88289480000017,6.786675068263003e-06,905.2996558460629,1.0,109.34827486624339,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.777,42.8378,-104.882,42.1089
6477,39387,39389,0.028794528000000003,0.181146528,8.821676118462508e-09,144.84794493537007,1.0,0.022238985328429387,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.383,44.2858,-105.383,44.2856
6478,39387,39404,0.025899840000000004,0.17779478400000004,5.2509976895610165e-08,144.84794493537007,1.0,0.3305975570523379,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.383,44.2858,-105.379,44.285
6479,39387,39411,0.049514399999983555,0.3721959359998763,5.4610375971416435e-08,144.84794493537007,1.0,0.6967197843578403,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.383,44.2858,-105.381,44.2919
6480,39389,39396,0.054389664,0.291906432,4.28481411468179e-08,144.84794493537007,1.0,0.5250910342562827,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.383,44.2856,-105.381,44.2901
6481,39390,39403,0.87069168,5.167475135999999,4.3394244906532246e-07,144.84794493537007,1.0,10.228146552828969,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.796,42.4766,-106.718,42.5484
6482,39390,39410,2.439764928,16.915337856000004,1.3278722957361898e-06,144.84794493537007,1.0,36.80852222351277,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.796,42.4766,-106.908,42.1561
6483,39391,39397,2.8804049999999997,39.259206000000006,6.60244486452426e-06,905.2996558460629,1.0,123.91701982038784,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.011,41.6751,-104.72,41.1236
6484,39391,39403,2.9937167999999854,38.85166439999982,5.591363159000184e-06,905.2996558460629,1.0,113.27220930982423,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.011,41.6751,-106.718,42.5484
6485,39391,39408,2.5907457599999497,13.176619775999743,1.9823566477630368e-06,144.84794493537007,1.0,40.72916765032168,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.011,41.6751,-106.376,41.9203
6486,39392,39396,0.404685,4.6534014,1.3473471959672337e-06,905.2996558460629,1.0,12.695329168145463,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.461,44.3889,-105.381,44.2901
6487,39392,39703,5.8160376000000005,76.35310919999999,6.830161730728839e-06,905.2996558460629,1.0,189.16281220817882,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-105.461,44.3889,-106.614,45.8831
6488,39393,39401,4.0906511999999715,54.206841599999606,8.801512287334533e-06,905.2996558460629,1.0,150.2555449329032,2.25,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.598,41.7581,-108.787,41.7378
6489,39394,39398,6.609639168,19.213263072000004,1.50514597773577e-06,144.84794493537007,1.0,41.086566290656926,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.18,41.6744,-106.16,42.0436
6490,39394,39408,2.8899650880000003,13.288446144,9.510607015332914e-07,144.84794493537007,1.0,31.80593806219036,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-106.18,41.6744,-106.376,41.9203
6491,39395,39405,0.61550208,3.3372705599999994,2.0919974795211088e-07,144.84794493537007,1.0,5.912583850627285,0.36,,0.0,False,0.0,inf,0.0,0,inf,,1.0,-inf,inf,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110.481,41.2881,-110.544,41.2639
